user_id,name,screen_name,location,description,entities,protected,followers_count,friends_count,listed_count,favourites_count,geo_enabled,statuses_count,shared_location,shared_profile_picture,desc_words_Count
924120482,Love Yourself ,foreveritseems,,Sometimes Life Sucks | So Fuck It #babyanon #stonernation #teamsingle #brunette,"{""description"": {""urls"": []}}",0,37,89,0,38,0,200,0,1,11
115193742,AutenticosDecadentes,LADecadentes,Argentina,#decadentesmtvunplugged 👉 📺 Miralo en https://t.co/Ci79tSpVLg 👉 🎧 Escuchalo en https://t.co/IxUYAlrwgG,"{""url"": {""urls"": [{""url"": ""https://t.co/rvQndCkM45"", ""expanded_url"": ""http://www.losautenticosdecadentes.com.ar"", ""display_url"": ""losautenticosdecadentes.com.ar"", ""indices"": [0, 23]}]}, ""description"": {""urls"": [{""url"": ""https://t.co/Ci79tSpVLg"", ""expanded_url"": ""http://bit.ly/Decadentes_FiestaNacional"", ""display_url"": ""bit.ly/Decadentes_Fie\u2026"", ""indices"": [38, 61]}, {""url"": ""https://t.co/IxUYAlrwgG"", ""expanded_url"": ""http://bit.ly/FiestaNacional_Spotify"", ""display_url"": ""bit.ly/FiestaNacional\u2026"", ""indices"": [79, 102]}]}}",0,196463,1693,382,29354,1,11304,1,1,11
47612389,YouTube en español,YouTubeEspanol,Países de habla hispana,Twitter oficial de YouTube en español,"{""url"": {""urls"": [{""url"": ""https://t.co/ItQPNg1CHZ"", ""expanded_url"": ""https://latam.googleblog.com"", ""display_url"": ""latam.googleblog.com"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,2399126,236,4680,1081,0,3666,1,1,6
1599340015,Vans Drip,VansDrip,I dont own the content i post ,"*ORIGINAL*I am in no way Affiliated With @Vans_66, just want to share the best of it!! 7/16/13","{""description"": {""urls"": []}}",0,107299,1543,91,36,0,3364,1,1,17
2443053145,BAB ✨,gvldiiee,,softball ⚾ .,"{""description"": {""urls"": []}}",0,50,77,0,41,1,106,0,1,3
942731472,ciko aculuduplaynow,cikoaculuduplay,,,"{""description"": {""urls"": []}}",0,0,10,0,0,1,4,0,1,1
369899984,Kelly Bower,power2create,Creative Spirit Event,"we create marketing & expo events for some awesome, girl power businesses & organizations","{""url"": {""urls"": [{""url"": ""http://t.co/M2nahYGy1F"", ""expanded_url"": ""http://www.creativespiritevent.com"", ""display_url"": ""creativespiritevent.com"", ""indices"": [0, 22]}]}, ""description"": {""urls"": []}}",0,23,74,0,0,0,360,1,1,14
1633583952,Syarif Abdillah,SyarifAbdillah7,Cibarusah,,"{""description"": {""urls"": []}}",0,16,29,0,0,0,31,1,1,1
351921957,Ezequiel Lavezzi,PochoLavezzi,,Ezequiel 'El Pocho' Lavezzi's Official Profile.  https://t.co/aVLEDak63z https://t.co/XiEG0YJGRk…https://t.co/CeAFPpUbaD,"{""url"": {""urls"": [{""url"": ""http://t.co/q6n6kz59x9"", ""expanded_url"": ""http://elpocholavezzi.com"", ""display_url"": ""elpocholavezzi.com"", ""indices"": [0, 22]}]}, ""description"": {""urls"": [{""url"": ""https://t.co/aVLEDak63z"", ""expanded_url"": ""http://instagram.com/pocho22lavezzi"", ""display_url"": ""instagram.com/pocho22lavezzi"", ""indices"": [49, 72]}, {""url"": ""https://t.co/XiEG0YJGRk"", ""expanded_url"": ""http://facebook.com/EzequielLavezz"", ""display_url"": ""facebook.com/EzequielLavezz"", ""indices"": [73, 96]}, {""url"": ""https://t.co/CeAFPpUbaD"", ""expanded_url"": ""https://twitter.com/LAVEZZIYANSUR"", ""display_url"": ""twitter.com/LAVEZZIYANSUR"", ""indices"": [97, 120]}]}}",0,5146847,279,4904,434,0,3011,0,1,8
2209229040,Aaron O'Bryan,Aaron_OBryan,Toronto,"💇On-Air TV Personality https://t.co/A14ZuBHaSN 
 Celeb stylist & Owner @TheCellarSalon  https://t.co/OMm6EQ55kt","{""url"": {""urls"": [{""url"": ""https://t.co/4i7SZNJgp5"", ""expanded_url"": ""http://aaronobryan.com"", ""display_url"": ""aaronobryan.com"", ""indices"": [0, 23]}]}, ""description"": {""urls"": [{""url"": ""https://t.co/A14ZuBHaSN"", ""expanded_url"": ""https://www.marilyn.ca/Experts/Expert-List/Aaron-O-Bryan"", ""display_url"": ""marilyn.ca/Experts/Expert\u2026"", ""indices"": [23, 46]}, {""url"": ""https://t.co/OMm6EQ55kt"", ""expanded_url"": ""http://www.thecellarsalon.com/"", ""display_url"": ""thecellarsalon.com"", ""indices"": [88, 111]}]}}",0,32184,11559,98,3496,0,1602,1,1,10
3012498695,Cabronazi,Cabronazi,,"FB: https://t.co/YBtW7gelXl

IG: https://t.co/yQcDRTys8d

TikTok: https://t.co/q3W2XboumW","{""url"": {""urls"": [{""url"": ""https://t.co/xXFqVVmrlH"", ""expanded_url"": ""http://www.cabroworld.com"", ""display_url"": ""cabroworld.com"", ""indices"": [0, 23]}]}, ""description"": {""urls"": [{""url"": ""https://t.co/YBtW7gelXl"", ""expanded_url"": ""https://www.facebook.com/humorcabron/"", ""display_url"": ""facebook.com/humorcabron/"", ""indices"": [4, 27]}, {""url"": ""https://t.co/yQcDRTys8d"", ""expanded_url"": ""http://instagram.com/cabronazi/"", ""display_url"": ""instagram.com/cabronazi/"", ""indices"": [33, 56]}, {""url"": ""https://t.co/q3W2XboumW"", ""expanded_url"": ""https://www.tiktok.com/@cabronazi?lang=es"", ""display_url"": ""tiktok.com/@cabronazi?lan\u2026"", ""indices"": [66, 89]}]}}",0,329856,2542,894,24968,0,27332,0,1,6
289998339,HuffPost Canada,HuffPostCanada,Canada,"Informing, engaging, and amplifying Canadians. Breaking news, analysis, opinion and more. DMs are open. Or email us: canada@huffpost.com.","{""url"": {""urls"": [{""url"": ""https://t.co/ikdWrmO1vf"", ""expanded_url"": ""https://www.huffingtonpost.ca/"", ""display_url"": ""huffingtonpost.ca"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,398653,2055,3493,1454,1,249749,1,1,18
2729580102,Oscar Lopez,lopezoscar741,,"Slide into my DMs Get to know me
East Oakland 510
18 years","{""description"": {""urls"": []}}",0,6,28,0,0,0,17,0,1,13
22607674,HHH,TheHouseOfHHH,London,is undergoing reconstruction...,"{""description"": {""urls"": []}}",0,179678,112662,882,360422,1,119998,1,1,3
2413199539,Kate Jones ,katejones1998,,MONEY dont make my WORLD go ROUND I'm reaching for a HIGHER GROUND,"{""description"": {""urls"": []}}",0,18,23,0,112,0,4,0,1,13
3374350487,BookOfFemales,BookofFemales,,,"{""description"": {""urls"": []}}",0,28,41,0,10,0,84,0,1,1
127878927,Tina Reed,tinareedky,,,"{""description"": {""urls"": []}}",0,3,50,0,92,0,24,0,0,1
1243649750,Ichal Capoera,IchalCapoera,,12 MARET 1994,"{""description"": {""urls"": []}}",0,4,41,0,13,0,15,0,1,3
29899553,Alejandro Zenker,alejandrozenker,Mexico,"Editor, impresor, encuadernador, librero y fotógrafo. Director de Solar | Ediciones del Ermitaño / Librería del Ermitaño. #Books #Publishing #POD #IoT #BigData","{""url"": {""urls"": [{""url"": ""https://t.co/FdTawAryYd"", ""expanded_url"": ""http://www.alejandrozenker.com"", ""display_url"": ""alejandrozenker.com"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,1964,2433,138,2869,1,14647,1,1,22
1596012908,Om Google Dp,RifkhyUs,,"BULUKUMBA  ''BTN1'' 
JOMBLO","{""description"": {""urls"": []}}",0,18,85,0,0,0,51,0,1,3
3357548713,Reality Porn 👑 PornHub RealityKings,RealityPornKing,,RealityPorn https://t.co/EixOnxI6ai King Of Porn #Realitykings PornHub Brazzers Livecams chaturbate 👑Not affiliated with Realitykings,"{""url"": {""urls"": [{""url"": ""http://t.co/CuQENRu2uc"", ""expanded_url"": ""http://RealityPornKing.com"", ""display_url"": ""RealityPornKing.com"", ""indices"": [0, 22]}]}, ""description"": {""urls"": [{""url"": ""https://t.co/EixOnxI6ai"", ""expanded_url"": ""http://Realitypornking.com"", ""display_url"": ""Realitypornking.com"", ""indices"": [12, 35]}]}}",0,518416,20,714,16220,0,17909,0,1,14
578124063,Andrea Stevens,rustytoots,,,"{""description"": {""urls"": []}}",0,6,25,0,4,0,2,0,0,1
299569491,LiNg2 kiLLiMzsTrEeT,CuteLingling47,,,"{""description"": {""urls"": []}}",0,9,107,0,0,0,9,0,1,1
146586965,Emmanuel Horvilleur,emmahorvilleur1,"Bs As ,Argentina ",🔥contacto@emmanuelhorvilleur.com,"{""url"": {""urls"": [{""url"": ""https://t.co/tPk2yPa6WK"", ""expanded_url"": ""http://smarturl.it/EHEHVevo"", ""display_url"": ""smarturl.it/EHEHVevo"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,175633,640,585,5366,1,7071,1,1,1
35103616,Sergio Aguayo,sergioaguayo,México D.F.,"Independiente de partidos. Investigo, escribo y enseño sobre violencia y paz. Defiendo víctimas. Busco interlocutores.","{""url"": {""urls"": [{""url"": ""http://t.co/Dab8bwVs2G"", ""expanded_url"": ""http://www.sergioaguayo.org"", ""display_url"": ""sergioaguayo.org"", ""indices"": [0, 22]}]}, ""description"": {""urls"": []}}",0,580422,253,2954,1267,0,32317,1,1,15
145427893,Guillermo Ochoa,yosoy8a,,Club América / Selección Mexicana. Instagram : yosoy8a,"{""url"": {""urls"": [{""url"": ""https://t.co/48xcWMWgCA"", ""expanded_url"": ""https://www.facebook.com/Guillermo-Ochoa-1614978968725445/"", ""display_url"": ""facebook.com/Guillermo-Ocho\u2026"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,2942564,649,5290,4236,1,4917,0,1,8
241174677,Oliver Stark,oliverstarkk,#BlackLivesMatter,Englishman. Used to be Baron of The Badlands... now fighting @911onFOX’s fires. Birthmark not eye herpes. EAT YOUR VEGETABLES.,"{""url"": {""urls"": [{""url"": ""https://t.co/DYxEFCJvtj"", ""expanded_url"": ""https://www.instagram.com/oliverstarkk/?hl=en"", ""display_url"": ""instagram.com/oliverstarkk/?\u2026"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,62141,1164,170,50553,1,1785,1,1,19
42825374,Phil Lord wears a mask for his neighbors,philiplord,LA today 305 til I die🇨🇺,Bless the Last Lego Cloney With a Chance of Connected Jump Balls Han Spider Batman Movie on Earth-Verse,"{""description"": {""urls"": []}}",0,77653,3551,518,12673,0,9919,1,1,18
39797773,Leo Arriaga,Radiohen,,Locutor #Tristeturno || Conductor @AztecaNoticias || https://t.co/IxLVHPMFCU || Celebridad tipo F || Contacto: rockdealer@gmail.com,"{""url"": {""urls"": [{""url"": ""https://t.co/16nVukQhIN"", ""expanded_url"": ""https://convoynetwork.com"", ""display_url"": ""convoynetwork.com"", ""indices"": [0, 23]}]}, ""description"": {""urls"": [{""url"": ""https://t.co/IxLVHPMFCU"", ""expanded_url"": ""http://Instagram.com/radiohen"", ""display_url"": ""Instagram.com/radiohen"", ""indices"": [53, 76]}]}}",0,715332,1666,431,72674,1,45208,0,1,14
3175005398,Vivin,VivianOktaviana,"Ambarawa, Indonesia",,"{""description"": {""urls"": []}}",0,29,97,0,0,0,135,1,1,1
1856415476,Syam_Mappangara,Syam_Mappangara,TOMONI CITY,SOSIOLOGI AGAMA     KALAU bukan SEKARANG KAPAN LaGi,"{""description"": {""urls"": []}}",0,9,50,0,3,0,53,1,1,7
48158247,Eduardo Herrera,LaloHerrera15,,Centro Delantero ⚽️ - Mexicano 🇲🇽 - @ClubPueblaMX 🎽 #KeepMovingForward #TheBestIsYetToCome,"{""url"": {""urls"": [{""url"": ""https://t.co/9gj9EBkJfn"", ""expanded_url"": ""http://facebook.com/LaloHerrera15"", ""display_url"": ""facebook.com/LaloHerrera15"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,137146,425,321,3814,0,4223,0,1,11
565179558,TintaBuntu,TintaBuntu,,,"{""description"": {""urls"": []}}",0,8,13,0,0,0,4,0,1,1
1317541764,Erwhynk,Erwhynkjie_17,"makassar, Indonesia",ErwhynkE-Clair,"{""url"": {""urls"": [{""url"": ""http://t.co/X50GRXniWY"", ""expanded_url"": ""http://erwhynke-clair.blogspot.com/"", ""display_url"": ""erwhynke-clair.blogspot.com"", ""indices"": [0, 22]}]}, ""description"": {""urls"": []}}",0,11,87,0,1,1,31,1,1,1
202003,Peter Kafka,pkafka,nyc,"Verbose, concise. Host of Recode Media. https://t.co/LPjdIrAklE peter@recode.net,  Monkey via @andybyday. “Someone I like reluctantly.”","{""url"": {""urls"": [{""url"": ""http://t.co/QtNr5qQEsH"", ""expanded_url"": ""http://recode.net"", ""display_url"": ""recode.net"", ""indices"": [0, 22]}]}, ""description"": {""urls"": [{""url"": ""https://t.co/LPjdIrAklE"", ""expanded_url"": ""http://applepodcasts.com/peterkafka"", ""display_url"": ""applepodcasts.com/peterkafka"", ""indices"": [40, 63]}]}}",0,88133,1145,3385,14144,1,62073,1,1,15
18166778,Rep. Jim Jordan,Jim_Jordan,"Washington, D.C. ",Proudly serving Ohio's beautiful Fourth District. Ranking Member on @JudiciaryGOP. Fighting to #DoWhatWeSaid,"{""url"": {""urls"": [{""url"": ""https://t.co/wd2j7YpRZm"", ""expanded_url"": ""http://jordan.house.gov/"", ""display_url"": ""jordan.house.gov"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,1380333,4040,4826,1926,1,4059,1,1,13
2252120516,Savannah morrell,NAVY_LOVER19,lompoc ca,,"{""description"": {""urls"": []}}",0,11,27,0,11,0,20,1,1,1
534007712,herman,hermanmentalis,bekasi,,"{""description"": {""urls"": []}}",0,33,67,0,4,0,373,1,1,1
168016754,ADI PRATAMA N,AdipratamaN,YOGYAKARTA,Arum Gendis Kusuma's♥ | PSS SLEMAN |,"{""description"": {""urls"": []}}",0,30,71,0,1,0,138,1,1,7
55867623,Doctor Conejo,doctorconejo,"México, D.F.","Neurocientífico, profesor. Fotografío cosas en @fotoconceptomx. Borro tuits. No soy médico. Una vez salí en la tele. IG: doctorconejo","{""url"": {""urls"": [{""url"": ""https://t.co/XH4qzRHFlf"", ""expanded_url"": ""http://www.doctorconejo.com"", ""display_url"": ""doctorconejo.com"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,8559,827,38,151250,0,124497,1,1,19
491719838,Turning Point USA,TPUSA,The United States of America,"Student Movement for Freedom, Free Markets, Limited Government. We're the community organizers of the right. #BigGovSucks #GenFree","{""url"": {""urls"": [{""url"": ""https://t.co/7av8jpP72E"", ""expanded_url"": ""http://TPUSA.com/GetInvolved"", ""display_url"": ""TPUSA.com/GetInvolved"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,400510,34766,1479,18139,1,24472,1,1,17
2173307665,candha nirmala,CandhaNirmala,,,"{""description"": {""urls"": []}}",0,9,53,0,0,0,27,0,1,1
309194366,Amber dicenzi,Dicenzia,"Cleveland,Ohio ",hello twitter my name is Amber  and just hoping u will make my life right,"{""description"": {""urls"": []}}",0,27,50,0,5,1,53,1,1,15
11384102,Matthew Cooper,mattizcoop,"Washington, D.C.","Contrib Editor, @Washmonthly @Washingtonian. Alum @Time, @Newsweek. @CondeNast. Bylines galore. Lover of humanity and '70s films. Contact info In pinned tweet.","{""description"": {""urls"": []}}",0,18044,1168,707,5031,1,23987,1,1,21
16347964,Sahil Lavingia,shl,"Beaverton, OR",Founder @gumroad.,"{""url"": {""urls"": [{""url"": ""https://t.co/27IlY8Lm1e"", ""expanded_url"": ""http://sahillavingia.com"", ""display_url"": ""sahillavingia.com"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,108052,962,1761,40053,1,25694,1,1,2
1681975279,carter cruise,CarterCruise,the tip of your tongue,"do what thou wilt bro. bad girl gone good, kinda 🙃 @artofchaospod 🎶: https://t.co/DL2DEX24YP /// https://t.co/uIH5GERvMt /// mgmt: jack@open-mgmt.com","{""url"": {""urls"": [{""url"": ""https://t.co/2RqzA6Dwr7"", ""expanded_url"": ""https://linktr.ee/cartercruise"", ""display_url"": ""linktr.ee/cartercruise"", ""indices"": [0, 23]}]}, ""description"": {""urls"": [{""url"": ""https://t.co/DL2DEX24YP"", ""expanded_url"": ""https://spoti.fi/2ToGYDsaV"", ""display_url"": ""spoti.fi/2ToGYDsaV"", ""indices"": [69, 92]}, {""url"": ""https://t.co/uIH5GERvMt"", ""expanded_url"": ""http://www.cruisecult.com"", ""display_url"": ""cruisecult.com"", ""indices"": [97, 120]}]}}",0,440935,1280,734,67614,1,44244,1,1,19
358545917,Essential Cernovich,Cernovich,"Orange County, California","Filmmaker (Hoaxed), Author (Gorilla Mindset), Journalist (broken too many stories to count), all around nice guy.","{""url"": {""urls"": [{""url"": ""https://t.co/F3Iih63tVc"", ""expanded_url"": ""http://www.Cernovich.com"", ""display_url"": ""Cernovich.com"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,598546,3091,4417,69063,0,98478,1,1,16
458035383,Michael Mando,MandoMichael,Earth and surrounding planets.,🎥 #BetterCallSaul + 🎶 #TheWildOne OUT NOW - Link ⬇️,"{""url"": {""urls"": [{""url"": ""https://t.co/qE4FWfpq2F"", ""expanded_url"": ""https://m.youtube.com/watch?feature=youtu.be&v=WU9OMRuXy38"", ""display_url"": ""m.youtube.com/watch?feature=\u2026"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,75217,187,354,12000,0,3801,1,1,10
4352044278,justlvnjuhh,JuuuuDinero,,,"{""description"": {""urls"": []}}",0,12,75,0,66,1,38,0,1,1
23873922,Sheba Collins,Shebaleah,,,"{""description"": {""urls"": []}}",0,13,4,0,0,0,7,0,0,1
39734611,sai,Saisailu97,satan’s lair,@womensrepublic_ founder. feminist killjoy. she/her.,"{""url"": {""urls"": [{""url"": ""https://t.co/fS8CHut9mw"", ""expanded_url"": ""https://bit.ly/2VDCXzB"", ""display_url"": ""bit.ly/2VDCXzB"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,26832,6469,108,102278,1,99251,1,1,5
2152181330,jawuan branch,JawuanBranch14,,,"{""description"": {""urls"": []}}",0,8,21,0,7,0,28,0,1,1
303993898,prayoga saputra,prayogals,indonesia,something better,"{""description"": {""urls"": []}}",0,19,49,0,0,0,27,1,1,2
848403697,Bob prasetyo,BobtzrBob,,,"{""description"": {""urls"": []}}",0,4,12,0,1,0,10,0,1,1
2296445296,Bizzle,FaZeBizzle,,Professional Fortnite Player for @FaZeClan | Agent Email: jason@goape.gg | https://t.co/lk2U3t8zig,"{""description"": {""urls"": [{""url"": ""https://t.co/lk2U3t8zig"", ""expanded_url"": ""http://Twitch.tv/Bizzle"", ""display_url"": ""Twitch.tv/Bizzle"", ""indices"": [75, 98]}]}}",0,398331,487,171,1903,0,1898,0,1,11
1380948216,Sandriiiiiiiiiii,sandrifirmann,"Jakarta Pusat, DKI Jakarta","Nothing, just looking for partner.","{""url"": {""urls"": [{""url"": ""https://t.co/XnPqRxluLH"", ""expanded_url"": ""http://instagram.com/sandri.frmn"", ""display_url"": ""instagram.com/sandri.frmn"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,67,37,0,6,1,541,1,1,5
382303945,Stereo Band,_stereoband,"ÜT: -6.288668,106.9671377",contact person : stereomanagement@ymail.com,"{""url"": {""urls"": [{""url"": ""http://t.co/8LZwIOD4dx"", ""expanded_url"": ""http://www.facebook.com/pages/Stereo-Band/224257600960874"", ""display_url"": ""facebook.com/pages/Stereo-B\u2026"", ""indices"": [0, 22]}]}, ""description"": {""urls"": []}}",0,5,12,0,0,1,12,1,1,4
735195036,♥öNe dîrÉÇTïΘN♥,jarry63661937,,Mrs. Styles 18,"{""description"": {""urls"": []}}",0,126,0,0,25,0,146,0,1,3
487186531,wisnu,wisnu_prihadi,solo,,"{""description"": {""urls"": []}}",0,30,45,0,0,0,37,1,1,1
58504135,Shane Harris,shaneharris,"Washington, DC",I cover intelligence and national security for the @washingtonpost. National security analyst @cnn Contact me securely: https://t.co/sjdPC938uH,"{""description"": {""urls"": [{""url"": ""https://t.co/sjdPC938uH"", ""expanded_url"": ""http://shaneharris.com/secure-contact/"", ""display_url"": ""shaneharris.com/secure-contact/"", ""indices"": [120, 143]}]}}",0,93669,4509,2011,4276,1,18275,1,1,17
331771084,playmateiryna,IrynaIvanova,,"CHAT WITH ME 1-ON-1 

👇🏻","{""url"": {""urls"": [{""url"": ""https://t.co/JAUW7FqRj1"", ""expanded_url"": ""http://www.celeb.tv/playmateiryna"", ""display_url"": ""celeb.tv/playmateiryna"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,1043338,5,1914,316,1,3895,0,1,5
501583715,SENYORA,Senyora,Philippines,Fulltime Haciendera and Professional Husgadera. thesenyora(at)gmail(dot)com IG: Senyora.official,"{""description"": {""urls"": []}}",0,5546663,83,973,7427,1,22959,1,1,8
93017945,Square,Square,,"Visit our resource hub for the latest information and tools to support you, your business, your employees, and your customers.","{""url"": {""urls"": [{""url"": ""https://t.co/mQJmcF8s5j"", ""expanded_url"": ""http://squ.re/resources"", ""display_url"": ""squ.re/resources"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,256500,930,5509,56505,1,13998,0,1,20
30621351,Philip Arnold,PJA64X,United Kingdom,Spiritual Metaphysics https://t.co/LXWoOgkU8E Spirit God Jesus Buddha Lao Tzu I Ching Sufi Rumi Vedas Gita Quotes Love Peace Unity—Follow if you like my posts.,"{""url"": {""urls"": [{""url"": ""http://t.co/2UMOXyq3Hi"", ""expanded_url"": ""http://pja64x.wordpress.com/"", ""display_url"": ""pja64x.wordpress.com"", ""indices"": [0, 22]}]}, ""description"": {""urls"": [{""url"": ""https://t.co/LXWoOgkU8E"", ""expanded_url"": ""http://bit.ly/pja64xG"", ""display_url"": ""bit.ly/pja64xG"", ""indices"": [22, 45]}]}}",0,141257,128841,1812,41,0,41006,1,1,24
383144838,Harry Potter™  ⚯͛,Harry_Potter_TM,Hogwarts   ⚯͛ ,Cuenta por y para los que seguimos creyendo en la magia. Después de todo este tiempo? ∆ℓωαуѕ ⚡️,"{""description"": {""urls"": []}}",0,198163,6885,317,4539,1,35360,1,1,18
554965078,alwi onadio,alwi_onadio,,,"{""description"": {""urls"": []}}",0,29,41,0,3,0,6,0,1,1
368418623,Sebastian Lopez,SebastianLope73,,La mayor rémora de la vida es la espera del mañana y la pérdida del día de hoy.,"{""description"": {""urls"": []}}",0,18,109,0,0,0,45,0,1,18
263252565,Editorial Sexto Piso,EdSextoPiso,Ciudad de México,Casa editorial independiente. Nos gustan los buenos libros pero más los buenos lectores. https://t.co/nk7pFinr7q,"{""url"": {""urls"": [{""url"": ""https://t.co/ESvWfFy055"", ""expanded_url"": ""http://sextopiso.mx/"", ""display_url"": ""sextopiso.mx"", ""indices"": [0, 23]}]}, ""description"": {""urls"": [{""url"": ""https://t.co/nk7pFinr7q"", ""expanded_url"": ""https://donadora.org/campanas/almadia-era-sextopiso"", ""display_url"": ""donadora.org/campanas/almad\u2026"", ""indices"": [89, 112]}]}}",0,66134,986,902,18524,1,22865,1,1,14
3245142196,Google News Initiative,GoogleNewsInit,"San Francisco, CA",Our effort to help news organizations and journalists thrive in the digital age.,"{""url"": {""urls"": [{""url"": ""https://t.co/6WQhyCRkSl"", ""expanded_url"": ""http://g.co/newsinitiative"", ""display_url"": ""g.co/newsinitiative"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,108362,228,2180,1907,1,3352,1,1,13
1865827940,LodyAprian,aprian_lody,Bulukumba_Makassar,DIRIMU_SATU @reskidevhy2,"{""description"": {""urls"": []}}",0,38,47,0,1,0,224,1,1,2
59310978,Yasmeen,Yazerellax3,The Bottom of Your Top,Well aren't you a splendid one.,"{""description"": {""urls"": []}}",0,34,32,0,7,0,278,1,1,6
46388339,darLa sauLer,darLasauLer,"ÜT: 14.639437,121.036369","TV Writer. Social Media Influencer. But my views and opinions DO NOT reflect the views and opinions of ABS-CBN and its management, programs and artists.","{""url"": {""urls"": [{""url"": ""https://t.co/tBo2ZVabnS"", ""expanded_url"": ""https://www.youtube.com/user/darlasauler"", ""display_url"": ""youtube.com/user/darlasaul\u2026"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,804645,358,583,920,1,60583,1,1,25
3476203155,Daily Quotes,DAlLYQuotes,,Daily Quotes and thoughts to nourish the soul.,"{""description"": {""urls"": []}}",0,6062,20824,5,0,0,27732,0,1,8
3221693515,Cody Leslie,codyrleslie,"Scottsdale, AZ",Daily motivation from one entrepreneur to another. ASU Entrepreneurship Grad ‘17,"{""url"": {""urls"": [{""url"": ""https://t.co/F2fGnNZSNk"", ""expanded_url"": ""http://codyleslie.com"", ""display_url"": ""codyleslie.com"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,64462,427,466,67218,0,870,1,1,11
77143530,Santiago Arau,Santiago_Arau,México D.F.,,"{""description"": {""urls"": []}}",0,147636,305,412,4640,1,5771,1,1,1
1082740890,Si Cilik,SiCilik1,,,"{""url"": {""urls"": [{""url"": ""http://t.co/2t2wjVeW"", ""expanded_url"": ""http://addank.com"", ""display_url"": ""addank.com"", ""indices"": [0, 20]}]}, ""description"": {""urls"": []}}",0,22,77,0,1,1,9,0,1,1
15350768,J-LIST,jlist,Japan,Providing you the latest otaku goods directly from Japan! Need help with an order? Open a ticket at https://t.co/gZnVw9YR5E Follow the owner @JListPeter,"{""url"": {""urls"": [{""url"": ""https://t.co/KtgFgaiIW1"", ""expanded_url"": ""http://jlist.com"", ""display_url"": ""jlist.com"", ""indices"": [0, 23]}]}, ""description"": {""urls"": [{""url"": ""https://t.co/gZnVw9YR5E"", ""expanded_url"": ""https://senpai.jlist.com/en/"", ""display_url"": ""senpai.jlist.com/en/"", ""indices"": [100, 123]}]}}",0,254919,41589,1723,44047,1,262311,1,1,23
3143260474,Netflix España,NetflixES,Spain,"Ojalá un tráiler de 2021 para crear hype.
Ayuda: @NetflixHelps","{""url"": {""urls"": [{""url"": ""https://t.co/ZivNlrpfvc"", ""expanded_url"": ""http://www.netflix.es"", ""display_url"": ""netflix.es"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,1232140,298,1773,4081,1,18295,1,1,10
459695717,Justin is SWAGGY❤,cnsadkins,"palmetto,FL",i love justin bieber with ALL my heart,"{""description"": {""urls"": []}}",0,100,0,0,33,1,9,1,1,8
1362435139,Código Espagueti,SomosEspagueti,,"Hablamos de las nuevas tecnologías, los avances científicos y las tendencias digitales que están transformando nuestra cultura.","{""url"": {""urls"": [{""url"": ""http://t.co/emTYKY1R3J"", ""expanded_url"": ""http://www.codigoespagueti.com"", ""display_url"": ""codigoespagueti.com"", ""indices"": [0, 22]}]}, ""description"": {""urls"": []}}",0,34405,55,508,841,1,64062,0,1,17
236857407,Chiara Biasi,chiarabiasi,Italy,,"{""url"": {""urls"": [{""url"": ""https://t.co/F2gPNA2jhw"", ""expanded_url"": ""http://www.chiarabiasi.com"", ""display_url"": ""chiarabiasi.com"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,97744,30,312,38147,1,31902,1,1,1
16742053,Hudson Institute,HudsonInstitute,"Washington, DC","Independent policy organization dedicated to innovative research and analysis promoting global security, prosperity, and freedom.","{""url"": {""urls"": [{""url"": ""https://t.co/olPxQ8aLGQ"", ""expanded_url"": ""http://www.hudson.org"", ""display_url"": ""hudson.org"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,55273,2310,1335,2122,0,7570,1,1,15
